  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\9_k
 altes_Nahwaermenetz\V1_2_5\III_kaltes_Nahwaermenetz.dck                       
                                                                               
                                                                   
 Initiated at time: 2025-01-11 AT  10:15:26
 TIME                                   ,Q_th_SW_WP                              ,Q_el_SW_WP                              ,
  +4.2920000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2922500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2925000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2927500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2930000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2932500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2935000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2937500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2940000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2942500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2945000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2947500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2950000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2952500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2955000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2957500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2960000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2962500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2965000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2967500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2970000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2972500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2975000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2977500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2980000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2982500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2985000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2987500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2990000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2992500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2995000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.2997500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3000000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3002500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3005000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3007500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3010000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3012500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3015000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3017500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3020000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3022500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3025000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3027500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3030000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3032500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3035000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3037500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3040000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3042500000000000E+03,  +1.4534731250000004E+00,  +9.5090326106756454E-02,
  +4.3045000000000000E+03,  +2.6499093750000000E+00,  +1.7336457227036869E-01,
  +4.3047500000000000E+03,  +1.7304124999999999E+00,  +1.1320848393685136E-01,
  +4.3050000000000000E+03,  +8.6615812500000011E-01,  +5.6666516325347749E-02,
  +4.3052500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3055000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3057500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3060000000000000E+03,  +3.1664062499999979E-01,  +2.0715525985316827E-02,
  +4.3062500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3065000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3067500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3070000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3072500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3075000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3077500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3080000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3082500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3085000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3087500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3090000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3092500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3095000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3097500000000000E+03,  +1.8227256250000003E+00,  +1.1924786988021636E-01,
  +4.3100000000000000E+03,  +2.7763856249999996E+00,  +1.8163900655497894E-01,
  +4.3102500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3105000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3107500000000000E+03,  +3.0802193750000004E+00,  +2.0151667052605429E-01,
  +4.3110000000000000E+03,  +5.6838856250000003E+00,  +3.7185588666096259E-01,
  +4.3112500000000000E+03,  +3.7551750000000039E-01,  +2.4567417807463035E-02,
  +4.3115000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3117500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3120000000000000E+03,  +1.5036275000000003E+00,  +9.8371567288584663E-02,
  +4.3122500000000000E+03,  +3.1703518750000006E+00,  +2.0741339380933979E-01,
  +4.3125000000000000E+03,  +4.7437250000000031E-01,  +3.1034791731066470E-02,
  +4.3127500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3130000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3132500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3135000000000000E+03,  +7.3459374999999971E-01,  +4.8059202500551963E-02,
  +4.3137500000000000E+03,  +7.2005624999999984E-01,  +4.7108118100022058E-02,
  +4.3140000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3142500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3145000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3147500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3150000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3152500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3155000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3157500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3160000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3162500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3165000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3167500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3170000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3172500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3175000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3177500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3180000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3182500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3185000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3187500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3190000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3192500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3195000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3197500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3200000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3202500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3205000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3207500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3210000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3212500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3215000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3217500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3220000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3222500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3225000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3227500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3230000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3232500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3235000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3237500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3240000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3242500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3245000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3247500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3250000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3252500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3255000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3257500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3260000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3262500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3265000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3267500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3270000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3272500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3275000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3277500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3280000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3282500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3285000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3287500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3290000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3292500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3295000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3297500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3300000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3302500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3305000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3307500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3310000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3312500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3315000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3317500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3320000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3322500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3325000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3327500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3330000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3332500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3335000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3337500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3340000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3342500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3345000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3347500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3350000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3352500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3355000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3357500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3360000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3362500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3365000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3367500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3370000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3372500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3375000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3377500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3380000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3382500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3385000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3387500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3390000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3392500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3395000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3397500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3400000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3402500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3405000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3407500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3410000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3412500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3415000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3417500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3420000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3422500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3425000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3427500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3430000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3432500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3435000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3437500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3440000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3442500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3445000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3447500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3450000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3452500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3455000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3457500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3460000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3462500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3465000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3467500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3470000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3472500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3475000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3477500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3480000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3482500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3485000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3487500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3490000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3492500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3495000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3497500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3500000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3502500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3505000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3507500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3510000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3512500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3515000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3517500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3520000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3522500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3525000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3527500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3530000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3532500000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +4.3535000000000000E+03,  +1.0994850000000005E+00,  +7.1931420953852965E-02,
  +4.3537500000000000E+03,  +2.6302837500000003E+00,  +1.7208060832965330E-01,
  +4.3540000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
