  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Strom_WP_Winter                         ,Strom_el_nacherhitzung_SpS              ,sum_PV_Bestand                          ,COP_WN                                  ,Q_WP_Winter                             ,Q_WP_Sommer                             ,COP_WP_Winter                           ,COP_WP_Sommer                           ,Anteil_TWW_WP_W                         ,Q_TWW_SpS_EL                            ,Strom_WP_Sommer                         ,
  +1.2650000000000000E+02,  +3.1619397862065114E+01,  +2.9472239112065115E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6769509748275788E+00,  +7.8895739221394209E+01,  +0.0000000000000000E+00,  +2.6769509748275788E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2675000000000000E+02,  +3.1780736690279479E+01,  +2.9430077940279478E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6794484528399871E+00,  +7.8856376804042085E+01,  +0.0000000000000000E+00,  +2.6794484528399871E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2700000000000000E+02,  +3.1800076021949447E+01,  +2.9261611021949449E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6836257102264978E+00,  +7.8527211661150602E+01,  +0.0000000000000000E+00,  +2.6836257102264978E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2725000000000000E+02,  +3.2108530702064343E+01,  +2.9343153202064343E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6886626157764448E+00,  +7.8893839043391282E+01,  +0.0000000000000000E+00,  +2.6886626157764448E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2750000000000000E+02,  +3.2381509250280722E+01,  +2.9342708000280723E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6937265428020636E+00,  +7.9041231378046646E+01,  +0.0000000000000000E+00,  +2.6937265428020636E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2775000000000000E+02,  +3.2417634699844371E+01,  +2.9113345949844373E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6988177269237030E+00,  +7.8571614139502387E+01,  +0.0000000000000000E+00,  +2.6988177269237030E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2800000000000000E+02,  +3.2576278414415519E+01,  +2.8968263831082186E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.7039364066428413E+00,  +7.8328343210098154E+01,  +0.0000000000000000E+00,  +2.7039364066428413E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2825000000000000E+02,  +3.2917668875386155E+01,  +2.8950229292052825E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.7090828233877922E+00,  +7.8428568908238432E+01,  +0.0000000000000000E+00,  +2.7090828233877922E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2850000000000000E+02,  +3.3344952260180072E+01,  +2.8984047260180070E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.7142572215602967E+00,  +7.8670159585988685E+01,  +0.0000000000000000E+00,  +2.7142572215602967E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2875000000000000E+02,  +3.3270568250119119E+01,  +2.8429103250119120E+01,  +0.0000000000000000E+00,  +1.8370309856135830E-02,  +2.7198949000922479E+00,  +7.7324172944194942E+01,  +0.0000000000000000E+00,  +2.7198949000922479E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2900000000000000E+02,  +3.4024886185459998E+01,  +2.8717883935459998E+01,  +0.0000000000000000E+00,  +1.1866436352561360E-01,  +2.7264415031936813E+00,  +7.8297630645537225E+01,  +0.0000000000000000E+00,  +2.7264415031936813E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2925000000000000E+02,  +3.4911675906902566E+01,  +2.9302247406902566E+01,  +0.0000000000000000E+00,  +4.4176883481099471E-01,  +2.7334739231757927E+00,  +8.0096929177213653E+01,  +0.0000000000000000E+00,  +2.7334739231757927E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2950000000000000E+02,  +3.4888711784046485E+01,  +2.8996125534046485E+01,  +0.0000000000000000E+00,  +6.5291154300305698E-01,  +2.7405581884605410E+00,  +7.9465569265960866E+01,  +0.0000000000000000E+00,  +2.7405581884605410E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2975000000000000E+02,  +3.4848922483851140E+01,  +2.8716141233851140E+01,  +0.0000000000000000E+00,  +8.5668828740128766E-01,  +2.7472470630747057E+00,  +7.8890334667535996E+01,  +0.0000000000000000E+00,  +2.7472470630747057E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3000000000000000E+02,  +3.4741356462578750E+01,  +2.8434437462578749E+01,  +0.0000000000000000E+00,  +1.0502422952453243E+00,  +2.7530817866917277E+00,  +7.8282331893050497E+01,  +0.0000000000000000E+00,  +2.7530817866917277E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3025000000000000E+02,  +3.4898420562580924E+01,  +2.8300465312580922E+01,  +0.0000000000000000E+00,  +1.1707197898030781E+00,  +2.7584992848031948E+00,  +7.8066813324352097E+01,  +0.0000000000000000E+00,  +2.7584992848031948E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3050000000000000E+02,  +3.5174598866014861E+01,  +2.8211893866014861E+01,  +0.0000000000000000E+00,  +1.3300869329205902E+00,  +2.7639471978363792E+00,  +7.7976184996629115E+01,  +0.0000000000000000E+00,  +2.7639471978363792E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3075000000000000E+02,  +3.5267309759650772E+01,  +2.7883543509650774E+01,  +0.0000000000000000E+00,  +1.4752482030324177E+00,  +2.7694258038808033E+00,  +7.7221404899259952E+01,  +0.0000000000000000E+00,  +2.7694258038808033E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3100000000000000E+02,  +3.5799835965414907E+01,  +2.7973833048748240E+01,  +0.0000000000000000E+00,  +1.6051795220819534E+00,  +2.7749353845972347E+00,  +7.7625579169787031E+01,  +0.0000000000000000E+00,  +2.7749353845972347E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3125000000000000E+02,  +3.6145491871898699E+01,  +2.7898467705232029E+01,  +0.0000000000000000E+00,  +1.6504524328173016E+00,  +2.7804762252772659E+00,  +7.7571026176063256E+01,  +0.0000000000000000E+00,  +2.7804762252772659E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3150000000000000E+02,  +3.5868424110368338E+01,  +2.7176445360368341E+01,  +0.0000000000000000E+00,  +1.7432600185586460E+00,  +2.7860486149041250E+00,  +7.5714897954271848E+01,  +0.0000000000000000E+00,  +2.7860486149041250E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3175000000000000E+02,  +3.5978295339044912E+01,  +2.6919111589044913E+01,  +0.0000000000000000E+00,  +1.8191154211411338E+00,  +2.7907162025711525E+00,  +7.5123600870368520E+01,  +0.0000000000000000E+00,  +2.7907162025711525E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3200000000000000E+02,  +3.6201967324903400E+01,  +2.6927653574903403E+01,  +0.0000000000000000E+00,  +1.8775466775085503E+00,  +2.7935274371028553E+00,  +7.5223139078293443E+01,  +0.0000000000000000E+00,  +2.7935274371028553E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3225000000000000E+02,  +3.6024603254914240E+01,  +2.6684560338247572E+01,  +0.0000000000000000E+00,  +1.7060042512203957E+00,  +2.7954062211183208E+00,  +7.4594185977344466E+01,  +0.0000000000000000E+00,  +2.7954062211183208E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3250000000000000E+02,  +3.5880958462091570E+01,  +2.6618054295424908E+01,  +0.0000000000000000E+00,  +1.7261460800429382E+00,  +2.7972885982127176E+00,  +7.4458379787199149E+01,  +0.0000000000000000E+00,  +2.7972885982127176E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3275000000000000E+02,  +3.5638168198209449E+01,  +2.6558173198209449E+01,  +0.0000000000000000E+00,  +1.7305093309250503E+00,  +2.7982310603273017E+00,  +7.4315905148781752E+01,  +0.0000000000000000E+00,  +2.7982310603273017E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3300000000000000E+02,  +3.5353730234289024E+01,  +2.6445862317622360E+01,  +0.0000000000000000E+00,  +1.7190828851698186E+00,  +2.7972885982127176E+00,  +7.3976709130988382E+01,  +0.0000000000000000E+00,  +2.7972885982127176E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3325000000000000E+02,  +3.5198148867531259E+01,  +2.6466755950864592E+01,  +0.0000000000000000E+00,  +1.9053768298483011E+00,  +2.7954062211183208E+00,  +7.3985334237867221E+01,  +0.0000000000000000E+00,  +2.7954062211183208E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3350000000000000E+02,  +3.5128149936758369E+01,  +2.6578881186758370E+01,  +0.0000000000000000E+00,  +1.8565514190014851E+00,  +2.7935274371028553E+00,  +7.4248833842706404E+01,  +0.0000000000000000E+00,  +2.7935274371028553E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3375000000000000E+02,  +3.4937962380992602E+01,  +2.6487938630992598E+01,  +0.0000000000000000E+00,  +1.7905346170212169E+00,  +2.7930582437663567E+00,  +7.3982355353671224E+01,  +0.0000000000000000E+00,  +2.7930582437663567E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3400000000000000E+02,  +3.4614865653818661E+01,  +2.6330654153818660E+01,  +0.0000000000000000E+00,  +1.7077157770386677E+00,  +2.7954064518988377E+00,  +7.3604880504301619E+01,  +0.0000000000000000E+00,  +2.7954064518988377E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3425000000000000E+02,  +3.4362968111783978E+01,  +2.6364492019245727E+01,  +2.4459253825237504E-04,  +1.6788115441454199E+00,  +2.7991748119471818E+00,  +7.3798821990055131E+01,  +0.0000000000000000E+00,  +2.7991748119471818E+00,  +2.7984600000000004E+00,  +9.9969955467601967E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3450000000000000E+02,  +3.3866241346058722E+01,  +2.6243723073101243E+01,  +7.6827295747750046E-04,  +1.5583192517675615E+00,  +2.8029576339737057E+00,  +7.3560043931641005E+01,  +0.0000000000000000E+00,  +2.8029576339737057E+00,  +2.7984600000000004E+00,  +9.9811258332519959E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3475000000000000E+02,  +3.3439915204514989E+01,  +2.6181666454514986E+01,  +0.0000000000000000E+00,  +1.4215034713595782E+00,  +2.8058040602756877E+00,  +7.3460626042861918E+01,  +0.0000000000000000E+00,  +2.8058040602756877E+00,  +2.7984600000000004E+00,  +9.9692176721551962E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3500000000000000E+02,  +3.3266723751934528E+01,  +2.6278465729726776E+01,  +5.0522207750484244E-05,  +1.2694755463533474E+00,  +2.8067546941708237E+00,  +7.3757207042517749E+01,  +0.0000000000000000E+00,  +2.8067546941708237E+00,  +2.7984600000000004E+00,  +9.9652469766118768E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3525000000000000E+02,  +3.3226341664310638E+01,  +2.6365227392102888E+01,  +5.0522207750484244E-05,  +1.0493752370894933E+00,  +2.8067546941708237E+00,  +7.4000725745665960E+01,  +0.0000000000000000E+00,  +2.8067546941708237E+00,  +2.7984600000000004E+00,  +9.9652469766118768E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3550000000000000E+02,  +3.3316355264913788E+01,  +2.6449257764913789E+01,  +0.0000000000000000E+00,  +8.8042499983253775E-01,  +2.8067546941708237E+00,  +7.4236578389005885E+01,  +0.0000000000000000E+00,  +2.8067546941708237E+00,  +2.7984600000000004E+00,  +9.9652469766118768E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3575000000000000E+02,  +3.3598966862795848E+01,  +2.6549752328622571E+01,  +1.4153417328092305E-04,  +7.0177556014564391E-01,  +2.8072304130942656E+00,  +7.4531272197029580E+01,  +0.0000000000000000E+00,  +2.8072304130942656E+00,  +2.7984600000000004E+00,  +9.9632611370642821E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3600000000000000E+02,  +3.3943281016813415E+01,  +2.6692045196438869E+01,  +4.9657037455000386E-04,  +5.1542035740888203E-01,  +2.8086589446847325E+00,  +7.4968851492907177E+01,  +0.0000000000000000E+00,  +2.8086589446847325E+00,  +2.7984600000000004E+00,  +9.9573026333147030E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3625000000000000E+02,  +3.4097260654614743E+01,  +2.6806520584600047E+01,  +6.5157001469795528E-04,  +4.2580291004257909E-01,  +2.8105667889907888E+00,  +7.5341516483474834E+01,  +0.0000000000000000E+00,  +2.8105667889907888E+00,  +2.7984600000000004E+00,  +9.9493559893555672E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3650000000000000E+02,  +3.4167461862876081E+01,  +2.6897486872915984E+01,  +4.6848996009764277E-04,  +1.7588053195207962E-01,  +2.8124783171589502E+00,  +7.5648598616143701E+01,  +0.0000000000000000E+00,  +2.8124783171589502E+00,  +2.7984600000000004E+00,  +9.9414067117833016E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3675000000000000E+02,  +3.4253054194307929E+01,  +2.7001477059935162E+01,  +3.9663437277262514E-04,  +6.3256422385811837E-03,  +2.8143935407623029E+00,  +7.5992782628523017E+01,  +0.0000000000000000E+00,  +2.8143935407623029E+00,  +2.7984600000000004E+00,  +9.9334547955837305E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3700000000000000E+02,  +3.4420246934237838E+01,  +2.7099161995769975E+01,  +2.2743846785956701E-04,  +0.0000000000000000E+00,  +2.8163124714249252E+00,  +7.6319707893851344E+01,  +0.0000000000000000E+00,  +2.8163124714249252E+00,  +2.7984600000000004E+00,  +9.9255002357254829E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3725000000000000E+02,  +3.4916311926519072E+01,  +2.7200896400654649E+01,  +9.1102586442383393E-04,  +0.0000000000000000E+00,  +2.8182351208221812E+00,  +7.6658521554170591E+01,  +0.0000000000000000E+00,  +2.8182351208221812E+00,  +2.7984600000000004E+00,  +9.9175430271599008E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3750000000000000E+02,  +3.5398824031198885E+01,  +2.7221929387335482E+01,  +1.5838938634054056E-03,  +0.0000000000000000E+00,  +2.8201615006810155E+00,  +7.6770237232420669E+01,  +0.0000000000000000E+00,  +2.8201615006810155E+00,  +2.7984600000000004E+00,  +9.9095831648209609E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3775000000000000E+02,  +3.5618364459117132E+01,  +2.7185247155604500E+01,  +6.2355351263031211E-04,  +0.0000000000000000E+00,  +2.8216086802404075E+00,  +7.6706129348734507E+01,  +0.0000000000000000E+00,  +2.8216086802404075E+00,  +2.7984600000000004E+00,  +9.9036117730966511E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3800000000000000E+02,  +3.6049964304323332E+01,  +2.7302305554323333E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +7.7049605581879774E+01,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +2.7984600000000004E+00,  +9.9016209766194951E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3825000000000000E+02,  +3.6493918262445426E+01,  +2.7417168262445426E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +7.7373758658962032E+01,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +2.7984600000000004E+00,  +9.9016209766194951E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3850000000000000E+02,  +3.6726845843632816E+01,  +2.7408005843632811E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +7.7347901474326719E+01,  +0.0000000000000000E+00,  +2.8220915419972266E+00,  +2.7984600000000004E+00,  +9.9016209766194951E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3875000000000000E+02,  +3.6803285144533575E+01,  +2.7334445144533579E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8235417785614443E+00,  +7.7179947859386573E+01,  +0.0000000000000000E+00,  +2.8235417785614443E+00,  +2.7984600000000004E+00,  +9.8956465879430000E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3900000000000000E+02,  +3.3916338357638693E+01,  +2.4353423357638697E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8279052142460568E+00,  +6.8869172897808184E+01,  +0.0000000000000000E+00,  +2.8279052142460568E+00,  +2.7984600000000004E+00,  +9.8777143964311909E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3925000000000000E+02,  +3.0877111991475978E+01,  +2.1250721991475981E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8337522687926735E+00,  +6.0219281656827420E+01,  +0.0000000000000000E+00,  +2.8337522687926735E+00,  +2.7984600000000004E+00,  +9.8537866986228650E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3950000000000000E+02,  +3.0438296639238274E+01,  +2.0769086105934889E+01,  +1.8553330338669238E-04,  +0.0000000000000000E+00,  +2.8396337592982350E+00,  +5.8976598056184635E+01,  +0.0000000000000000E+00,  +2.8396337592982350E+00,  +2.7984600000000004E+00,  +9.8298347461056423E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3975000000000000E+02,  +3.0206426543590815E+01,  +2.0499746409009660E+01,  +2.0513458115624036E-04,  +0.0000000000000000E+00,  +2.8440671072037480E+00,  +5.8302654467882526E+01,  +0.0000000000000000E+00,  +2.8440671072037480E+00,  +2.7984600000000004E+00,  +9.8118570766122193E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4000000000000000E+02,  +3.0348797171451515E+01,  +2.0617072171451515E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +5.8666894420312431E+01,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +2.7984600000000004E+00,  +9.8058614646630093E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4025000000000000E+02,  +2.9641676933829107E+01,  +1.9898201933829107E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +5.6621313749023088E+01,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +2.7984600000000004E+00,  +9.8058614646630093E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4050000000000000E+02,  +2.8768953593335617E+01,  +1.9036978593335615E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +5.4170660311480056E+01,  +0.0000000000000000E+00,  +2.8455492580342496E+00,  +2.7984600000000004E+00,  +9.8058614646630093E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4075000000000000E+02,  +2.8727662424137407E+01,  +1.9050062424137408E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8445608720785596E+00,  +5.4189062182355308E+01,  +0.0000000000000000E+00,  +2.8445608720785596E+00,  +2.7984600000000004E+00,  +9.8098588795626429E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4100000000000000E+02,  +2.8771989810123436E+01,  +1.9214989810123438E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.8416015471367109E+00,  +5.4601344772662898E+01,  +0.0000000000000000E+00,  +2.8416015471367109E+00,  +2.7984600000000004E+00,  +9.8218470450362871E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
