Koordinatensystem : Lambert konform konisch
Rechtswert        : 3834500 Meter
Hochwert          : 2624500 Meter
Hoehenlage        : 72 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3834500 2624500  1  7 16   7.2 1010 249  2.4 6  5.5  86    0   18 315 -349  2
3834500 2624500  1  7 17   6.9 1010 239  1.3 7  5.5  88    0    7 306 -348  2
3834500 2624500  1  7 18   6.3 1010 147  0.0 5  5.4  90    0    0 298 -345  2
3834500 2624500  1  7 19   6.0 1010  50  0.6 7  5.4  91    0    0 294 -343  2
3834500 2624500  1  7 20   6.3 1010  93  1.0 6  5.4  91    0    0 299 -342  2
3834500 2624500  1  7 21   6.3 1010 106  1.3 7  5.4  90    0    0 300 -342  2
3834500 2624500  1  7 22   5.7 1010  91  0.4 8  5.3  90    0    0 311 -342  2
3834500 2624500  1  7 23   5.8 1010  79  1.1 8  5.2  90    0    0 317 -342  2
3834500 2624500  1  7 24   5.6 1009  91  1.9 8  5.1  90    0    0 316 -341  2
3834500 2624500  1  8  1   5.2 1009 102  3.0 7  5.0  90    0    0 308 -341  2
3834500 2624500  1  8  2   5.1 1009  99  2.2 7  5.0  90    0    0 299 -341  2
3834500 2624500  1  8  3   5.1 1009  91  2.5 8  5.0  90    0    0 304 -340  2
3834500 2624500  1  8  4   5.0 1009 123  2.7 8  5.0  91    0    0 309 -339  2
3834500 2624500  1  8  5   5.1 1008 109  2.9 8  5.0  91    0    0 308 -336  2
3834500 2624500  1  8  6   5.1 1008 132  3.2 8  5.0  90    0    0 307 -334  2
3834500 2624500  1  8  7   5.1 1007 142  4.0 8  5.0  90    0    0 308 -332  2
3834500 2624500  1  8  8   5.0 1006 120  4.6 7  4.9  89    0    0 304 -330  2
3834500 2624500  1  8  9   4.7 1006 127  4.5 7  4.8  88    0    1 298 -329  2
3834500 2624500  1  8 10   4.6 1006 142  4.5 6  4.7  88    0   18 292 -330  2
3834500 2624500  1  8 11   4.9 1006 123  4.3 8  4.7  87    0   44 303 -334  2
3834500 2624500  1  8 12   5.0 1004 130  4.5 8  4.7  86    0   64 319 -337  2
3834500 2624500  1  8 13   4.8 1004 149  4.2 8  4.6  85    0   47 322 -340  2
3834500 2624500  1  8 14   4.7 1003 121  4.3 8  4.6  86    0   73 323 -343  2
3834500 2624500  1  8 15   4.6 1002 136  4.4 6  4.6  86   82   23 312 -344  2
3834500 2624500  1  8 16   4.3 1001 123  4.4 7  4.6  86   12   26 305 -343  2
3834500 2624500  1  8 17   3.8 1000 122  5.1 7  4.5  88    0    6 310 -344  2
3834500 2624500  1  8 18   3.8  999 118  5.0 7  4.6  91    0    0 311 -345  2
3834500 2624500  1  8 19   4.0  998 127  4.9 8  4.5  89    0    0 320 -346  2
3834500 2624500  1  8 20   4.1  997 145  4.0 6  4.5  87    0    0 310 -348  2
3834500 2624500  1  8 21   4.3  996 136  4.5 6  4.5  86    0    0 283 -350  2
3834500 2624500  1  8 22   4.2  995 125  4.4 7  4.6  88    0    0 280 -352  2
3834500 2624500  1  8 23   4.3  995 131  3.1 7  4.7  90    0    0 292 -352  2
3834500 2624500  1  8 24   4.2  995 126  3.0 8  4.7  90    0    0 310 -351  2
3834500 2624500  1  9  1   4.2  994 136  3.2 8  4.8  91    0    0 327 -349  2
3834500 2624500  1  9  2   4.5  994 163  3.3 8  4.9  92    0    0 328 -347  2
3834500 2624500  1  9  3   4.6  994 177  2.9 8  5.0  93    0    0 329 -346  2
3834500 2624500  1  9  4   5.0  994 155  2.8 8  5.1  94    0    0 329 -345  2
3834500 2624500  1  9  5   5.3  994 203  1.7 8  5.3  94    0    0 330 -345  2
3834500 2624500  1  9  6   5.5  994 199  1.9 8  5.3  94    0    0 330 -345  2
3834500 2624500  1  9  7   5.3  994 126  2.6 7  5.3  94    0    0 321 -343  2
3834500 2624500  1  9  8   5.8  994 211  1.7 7  5.4  94    0    0 313 -341  2
3834500 2624500  1  9  9   5.8  994 164  2.3 7  5.5  93    0    3 315 -338  2
3834500 2624500  1  9 10   6.0  995 227  2.7 6  5.4  92    4   46 310 -339  2
3834500 2624500  1  9 11   7.4  995 209  2.6 5  5.5  89   31  103 298 -342  2
3834500 2624500  1  9 12   7.5  996 231  3.5 6  5.5  84   10  111 299 -346  2
3834500 2624500  1  9 13   7.3  996 237  4.0 5  5.3  82   10  118 299 -349  2
3834500 2624500  1  9 14   7.9  996 247  3.6 4  5.3  80   21  120 289 -350  2
3834500 2624500  1  9 15   7.4  995 225  3.2 5  5.3  80    1   65 292 -350  2
3834500 2624500  1  9 16   7.6  995 248  4.1 7  5.2  79   18   55 310 -348  2
3834500 2624500  1  9 17   7.2  995 237  4.0 8  4.9  76    1   10 325 -346  2
3834500 2624500  1  9 18   5.5  995 267  3.6 7  4.9  81    0    0 321 -343  2
3834500 2624500  1  9 19   5.4  996 289  3.7 6  4.9  86    0    0 307 -341  2
3834500 2624500  1  9 20   5.5  996 263  4.2 7  4.9  85    0    0 306 -339  2
3834500 2624500  1  9 21   4.9  997 235  3.3 7  4.7  84    0    0 312 -338  2
3834500 2624500  1  9 22   5.1  997 208  3.1 7  4.5  82    0    0 311 -336  2
3834500 2624500  1  9 23   4.8  997 236  3.2 8  4.6  83    0    0 317 -336  2
3834500 2624500  1  9 24   5.0  998 253  4.1 7  4.6  84    0    0 316 -337  2
3834500 2624500  1 10  1   4.9  998 272  3.3 8  4.6  84    0    0 315 -338  2
3834500 2624500  1 10  2   5.0  999 288  3.1 8  4.7  85    0    0 320 -337  2
3834500 2624500  1 10  3   5.1 1000 300  3.3 8  4.8  86    0    0 321 -337  2
3834500 2624500  1 10  4   5.2 1001 292  3.9 8  4.8  87    0    0 321 -336  2
3834500 2624500  1 10  5   5.3 1002 305  3.7 7  4.8  86    0    0 315 -336  2
3834500 2624500  1 10  6   5.2 1003 268  3.7 8  4.7  84    0    0 315 -336  2
3834500 2624500  1 10  7   5.3 1003 295  3.2 8  4.6  83    0    0 319 -336  2
3834500 2624500  1 10  8   5.0 1004 275  2.6 8  4.6  82    0    0 318 -335  2
3834500 2624500  1 10  9   4.9 1005 263  2.9 8  4.5  83    0    2 317 -335  2
3834500 2624500  1 10 10   5.3 1006 221  2.5 5  4.5  82   19   51 297 -335  2
3834500 2624500  1 10 11   5.6 1007 219  3.5 4  4.6  81   32   95 270 -336  2
3834500 2624500  1 10 12   5.8 1007 234  4.5 4  4.6  81   20  116 263 -339  2
3834500 2624500  1 10 13   6.4 1008 230  5.2 5  4.6  78   14  120 269 -340  2
3834500 2624500  1 10 14   6.2 1008 242  4.9 6  4.4  74    8  102 282 -339  2
3834500 2624500  1 10 15   6.1 1008 227  3.7 7  4.3  73    5   74 295 -338  2
3834500 2624500  1 10 16   5.0 1008 236  2.6 7  4.2  75   19   49 302 -335  2
3834500 2624500  1 10 17   4.4 1009 169  1.9 8  4.1  77    0    9 310 -333  2
3834500 2624500  1 10 18   4.6 1009  86  1.4 8  4.2  79    0    0 318 -334  2
3834500 2624500  1 10 19   4.6 1009  88  2.5 8  4.3  81    0    0 322 -335  2
3834500 2624500  1 10 20   5.0 1009 128  2.0 8  4.5  83    0    0 324 -336  2
3834500 2624500  1 10 21   5.2 1009  87  2.6 8  4.6  84    0    0 326 -338  2
3834500 2624500  1 10 22   6.2 1008 100  2.6 7  4.8  84    0    0 323 -340  2
3834500 2624500  1 10 23   5.9 1008  85  2.4 7  5.0  85    0    0 320 -341  2
3834500 2624500  1 10 24   6.5 1008 117  1.8 8  5.0  85    0    0 327 -343  2
3834500 2624500  1 11  1   6.4 1007 108  2.2 7  5.1  85    0    0 329 -344  2
3834500 2624500  1 11  2   7.1 1007 126  2.2 7  5.3  86    0    0 326 -344  2
3834500 2624500  1 11  3   7.6 1006 129  2.1 5  5.6  87    0    0 318 -344  2
3834500 2624500  1 11  4   7.8 1006 137  2.7 8  5.7  87    0    0 327 -345  2
3834500 2624500  1 11  5   7.8 1005 146  2.5 8  5.8  88    0    0 345 -345  2
3834500 2624500  1 11  6   8.3 1004 110  3.2 8  5.9  87    0    0 347 -345  2
3834500 2624500  1 11  7   9.1 1003 132  3.1 7  6.1  86    0    0 345 -344  2
3834500 2624500  1 11  8   9.7 1002 128  3.1 8  6.2  84    0    0 347 -347  2
3834500 2624500  1 11  9   9.7 1001 137  2.9 8  6.3  83    0    1 354 -351  2
3834500 2624500  1 11 10  10.0 1000 143  4.2 7  6.3  82    0   14 349 -353  2
3834500 2624500  1 11 11  10.1  999  52  3.7 7  6.4  83    0   32 343 -353  2
3834500 2624500  1 11 12  10.7  998 198  3.5 7  6.6  82    0   46 342 -354  2
3834500 2624500  1 11 13  11.0  996 175  5.9 7  6.8  82    0   60 343 -358  2
3834500 2624500  1 11 14  11.0  995 174  5.3 6  7.1  86    0   42 334 -361  2
3834500 2624500  1 11 15  11.6  993 236  3.7 8  7.5  88    0   23 340 -363  2
3834500 2624500  1 11 16  11.9  993 268  4.8 8  7.7  87    0   20 356 -363  2
3834500 2624500  1 11 17  12.1  993 274  6.4 7  7.1  79    0    5 345 -361  2
3834500 2624500  1 11 18  11.6  994 239  6.3 6  6.3  72    0    0 324 -357  2
3834500 2624500  1 11 19  11.0  995 270  7.9 8  5.6  65    0    0 327 -353  2
3834500 2624500  1 11 20  10.0  996 253  6.3 7  4.9  61    0    0 326 -348  2
3834500 2624500  1 11 21   8.1  996 240  5.4 6  4.9  67    0    0 308 -344  2
3834500 2624500  1 11 22   7.2  996 227  4.2 6  5.1  76    0    0 296 -340  2
3834500 2624500  1 11 23   7.4  996 192  3.7 7  5.1  79    0    0 299 -337  2
3834500 2624500  1 11 24   7.5  995 237  3.5 7  5.2  79    0    0 304 -334  2
3834500 2624500  1 12  1   7.2  994 230  3.6 7  5.3  82    0    0 305 -332  2
3834500 2624500  1 12  2   7.3  995 248  4.7 7  5.0  77    0    0 305 -332  2
3834500 2624500  1 12  3   6.9  996 257  4.5 5  4.6  73    0    0 294 -334  2
3834500 2624500  1 12  4   6.4  997 254  4.4 4  4.4  72    0    0 276 -335  2
3834500 2624500  1 12  5   6.1  998 242  3.9 3  4.2  71    0    0 265 -336  2
3834500 2624500  1 12  6   5.7  999 203  4.0 4  4.3  73    0    0 263 -336  2
3834500 2624500  1 12  7   5.8  999 219  4.9 5  4.4  76    0    0 274 -335  2
3834500 2624500  1 12  8   5.4  999 227  5.1 5  4.4  78    0    0 280 -335  2
3834500 2624500  1 12  9   5.4  999 217  4.0 5  4.4  79    0    4 280 -337  2
3834500 2624500  1 12 10   6.0  999 212  4.9 6  4.6  79   19   33 290 -338  2
3834500 2624500  1 12 11   6.6  997 223  3.6 8  4.6  77    4   61 311 -340  2
3834500 2624500  1 12 12   7.0  996 148  4.7 8  4.7  75    0   73 327 -343  2
3834500 2624500  1 12 13   7.1  995 157  4.3 7  4.8  75    0   62 324 -345  2
3834500 2624500  1 12 14   6.7  992 150  4.9 8  4.9  78    0   50 325 -346  2
3834500 2624500  1 12 15   5.8  989 149  4.1 8  5.1  84    0   27 328 -348  2
3834500 2624500  1 12 16   5.4  987 132  5.1 8  5.1  88    0   16 327 -349  2
3834500 2624500  1 12 17   4.4  985 139  3.9 7  5.0  91    0    3 318 -349  2
3834500 2624500  1 12 18   4.4  983 124  2.9 7  5.0  93    0    0 307 -349  2
3834500 2624500  1 12 19   5.0  981 106  4.3 8  5.2  94    0    0 318 -347  2
3834500 2624500  1 12 20   5.2  980 308  5.9 8  5.3  95    0    0 329 -345  2
3834500 2624500  1 12 21   4.8  983 304  6.0 8  5.2  92    0    0 328 -343  2
3834500 2624500  1 12 22   5.1  989 280  4.1 7  5.1  91    0    0 320 -341  2
3834500 2624500  1 12 23   5.1  992 263  2.8 7  5.2  93    0    0 311 -341  2
3834500 2624500  1 12 24   5.9  992 255  3.2 7  5.3  92    0    0 308 -341  2
3834500 2624500  1 13  1   6.2  994 216  3.6 8  5.3  88    0    0 314 -341  2
3834500 2624500  1 13  2   6.2  994 244  4.1 8  5.2  87    0    0 319 -340  2
3834500 2624500  1 13  3   6.4  994 203  3.6 8  5.2  86    0    0 320 -337  2
3834500 2624500  1 13  4   6.5  993 189  2.9 7  5.1  83    0    0 315 -333  2
3834500 2624500  1 13  5   6.6  991 125  3.3 8  5.1  82    0    0 317 -331  2
3834500 2624500  1 13  6   7.0  990 133  3.5 8  5.1  81    0    0 328 -331  2
3834500 2624500  1 13  7   6.5  988 125  3.4 8  5.3  85    0    0 332 -333  2
3834500 2624500  1 13  8   6.6  986 120  3.4 8  5.6  90    0    0 334 -336  2
3834500 2624500  1 13  9   7.0  984 148  3.0 8  5.7  90    0    0 336 -338  2
3834500 2624500  1 13 10   7.3  981 164  2.8 7  5.9  91    0   24 329 -340  2
3834500 2624500  1 13 11   7.2  980 222  3.0 7  6.2  94    0   34 321 -345  2
3834500 2624500  1 13 12   8.6  980 263  3.1 7  6.5  94    0   66 321 -350  2
3834500 2624500  1 13 13   9.0  979 249  4.5 8  6.6  91    0   65 333 -351  2
3834500 2624500  1 13 14  10.0  979 238  5.8 7  6.4  83    1   81 335 -353  2
3834500 2624500  1 13 15  10.1  979 258  7.5 7  6.0  75    1   67 329 -354  2
3834500 2624500  1 13 16  10.0  979 267  7.7 8  5.5  70    0   28 336 -352  2
3834500 2624500  1 13 17   9.1  979 243  7.7 8  5.1  67    0    3 341 -348  2
3834500 2624500  1 13 18   8.6  979 242  6.4 8  5.0  68    0    0 337 -345  2
3834500 2624500  1 13 19   8.2  979 251  6.1 7  5.1  72    0    0 329 -344  2
3834500 2624500  1 13 20   8.3  980 251  5.2 8  5.1  73    0    0 328 -343  2
3834500 2624500  1 13 21   8.2  980 274  4.8 6  5.0  71    0    0 321 -340  2
3834500 2624500  1 13 22   8.1  981 267  5.8 5  4.7  67    0    0 299 -335  2
3834500 2624500  1 13 23   7.9  983 274  6.4 5  4.5  65    0    0 292 -332  2
3834500 2624500  1 13 24   7.4  983 262  5.1 4  4.3  64    0    0 284 -330  2
3834500 2624500  1 14  1   7.0  985 266  5.6 2  4.2  64    0    0 264 -328  2
3834500 2624500  1 14  2   6.9  986 265  6.5 2  4.3  67    0    0 252 -326  2
3834500 2624500  1 14  3   7.3  986 261  7.7 3  4.3  67    0    0 261 -325  2
3834500 2624500  1 14  4   6.8  987 265  7.6 3  4.3  67    0    0 267 -325  2
3834500 2624500  1 14  5   5.8  988 260  5.6 4  4.3  71    0    0 271 -325  2
3834500 2624500  1 14  6   5.9  989 264  5.5 4  4.3  73    0    0 273 -324  2
3834500 2624500  1 14  7   5.7  990 229  5.9 4  4.1  71    0    0 271 -325  2
3834500 2624500  1 14  8   5.4  991 230  6.6 2  4.0  69    0    0 255 -326  2
3834500 2624500  1 14  9   5.2  992 254  5.1 2  3.8  68    0    8 238 -323  2
3834500 2624500  1 14 10   5.8  993 237  3.8 3  3.9  68   32   54 243 -321  2
3834500 2624500  1 14 11   6.6  993 247  6.0 3  4.2  70   63   99 253 -326  2
3834500 2624500  1 14 12   8.2  993 255  6.1 4  4.3  66   92  127 264 -332  2
3834500 2624500  1 14 13   8.1  993 246  6.3 6  4.3  62   67  140 282 -336  2
3834500 2624500  1 14 14   7.9  992 233  5.0 7  4.3  64   23  116 299 -338  2
3834500 2624500  1 14 15   7.8  991 219  4.3 5  4.4  66    7   80 295 -341  2
3834500 2624500  1 14 16   7.9  990 207  4.3 7  4.5  67    3   43 297 -342  2
3834500 2624500  1 14 17   7.7  989 195  4.5 8  4.5  67    2   12 313 -342  2
3834500 2624500  1 14 18   7.0  988 216  5.0 8  4.6  71    0    0 317 -340  2
3834500 2624500  1 14 19   6.8  987 235  6.0 8  4.8  75    0    0 315 -339  2
3834500 2624500  1 14 20   5.4  986 227  4.9 7  4.8  80    0    0 307 -339  2
3834500 2624500  1 14 21   4.9  985 253  3.9 6  4.7  84    0    0 291 -338  2
3834500 2624500  1 14 22   4.5  985 231  3.2 4  4.6  84    0    0 270 -336  2
3834500 2624500  1 14 23   4.7  985 218  3.8 4  4.5  83    0    0 256 -334  2
3834500 2624500  1 14 24   4.8  986 192  3.8 8  4.5  82    0    0 278 -332  2
3834500 2624500  1 15  1   4.9  986 230  5.2 7  4.5  82    0    0 296 -330  2
3834500 2624500  1 15  2   4.6  986 256  5.3 7  4.4  80    0    0 290 -328  2
3834500 2624500  1 15  3   4.1  986 286  6.0 7  4.4  83    0    0 289 -327  2
3834500 2624500  1 15  4   3.3  988 285  5.3 7  4.5  88    0    0 288 -326  2
3834500 2624500  1 15  5   2.4  989 280  4.8 8  4.3  90    0    0 293 -325  2
3834500 2624500  1 15  6   3.0  991 307  4.3 8  4.3  91    0    0 300 -325  2
3834500 2624500  1 15  7   3.1  992 310  5.1 6  4.3  90    0    0 291 -324  2
3834500 2624500  1 15  8   4.7  994 294  6.4 7  4.5  87    0    0 290 -321  2
3834500 2624500  1 15  9   4.6  996 293  6.0 8  4.5  83    0    7 306 -321  2
3834500 2624500  1 15 10   4.8  997 302  5.0 8  4.3  79    8   42 313 -324  2
3834500 2624500  1 15 11   5.2  998 291  4.2 7  4.3  77    6   72 309 -329  2
3834500 2624500  1 15 12   5.7  999 267  4.8 6  4.2  74   43  102 300 -333  2
3834500 2624500  1 15 13   5.9 1000 266  5.7 7  4.1  70   12  105 301 -335  2
3834500 2624500  1 15 14   6.0 1000 269  5.7 7  3.9  67    0   66 304 -337  2
3834500 2624500  1 15 15   6.0 1000 258  5.1 6  3.9  67    1   65 297 -338  2
3834500 2624500  1 15 16   6.0 1000 262  5.5 7  4.1  69   32   41 296 -338  2
3834500 2624500  1 15 17   5.2 1000 265  4.4 6  4.1  72    4   10 295 -337  2
3834500 2624500  1 15 18   4.4 1001 239  3.8 6  4.2  77    0    0 287 -336  2
3834500 2624500  1 15 19   3.6 1001 233  3.4 6  4.2  81    0    0 283 -334  2
3834500 2624500  1 15 20   3.9 1001 237  3.1 6  4.1  82    0    0 279 -333  2
3834500 2624500  1 15 21   4.5 1001 210  3.1 8  4.2  81    0    0 288 -332  2
3834500 2624500  1 15 22   4.7 1000 164  4.0 6  4.3  80    0    0 289 -330  2
3834500 2624500  1 15 23   5.0  999 160  4.4 6  4.2  78    0    0 282 -331  2
3834500 2624500  1 15 24   5.3  998 184  2.2 8  4.3  77    0    0 295 -332  2
3834500 2624500  1 16  1   5.7  997 186  5.2 8  4.4  76    0    0 310 -332  2
3834500 2624500  1 16  2   5.4  996 225  6.3 7  4.3  75    0    0 305 -331  2
3834500 2624500  1 16  3   5.7  995 175  4.9 7  4.2  74    0    0 298 -330  2
3834500 2624500  1 16  4   5.7  993 139  4.0 7  4.2  73    0    0 299 -330  2
3834500 2624500  1 16  5   5.1  991 110  4.5 7  4.3  76    0    0 299 -330  2
3834500 2624500  1 16  6   5.2  990 214  4.3 7  4.5  80    0    0 302 -331  2
3834500 2624500  1 16  7   5.6  989 213  4.5 8  4.5  79    0    0 310 -332  2
3834500 2624500  1 16  8   5.7  987 198  5.9 8  4.5  77    0    0 317 -333  2
3834500 2624500  1 16  9   5.5  987 203  3.8 8  4.7  80    0    7 320 -334  2
3834500 2624500  1 16 10   5.5  986 231  3.4 8  4.8  84    9   49 321 -335  2
3834500 2624500  1 16 11   5.7  986 213  6.1 7  4.8  82    8   81 317 -336  2
3834500 2624500  1 16 12   8.0  986 225  7.1 7  4.8  76   13  110 317 -337  2
3834500 2624500  1 16 13   9.3  985 220  7.5 5  5.0  70   52  130 315 -338  2
3834500 2624500  1 16 14   8.9  984 243  8.5 5  4.8  66   64  119 305 -341  2
3834500 2624500  1 16 15   9.8  984 229  8.0 6  4.7  63    4   75 309 -343  2
3834500 2624500  1 16 16   9.0  984 255  8.6 5  4.7  62   60   57 308 -343  2
3834500 2624500  1 16 17   7.6  984 267  6.0 5  4.7  67    9   16 299 -342  2
3834500 2624500  1 16 18   7.3  985 258  8.4 5  4.6  70    0    0 295 -339  2
3834500 2624500  1 16 19   6.2  985 236  6.8 5  4.6  73    0    0 289 -337  2
3834500 2624500  1 16 20   5.8  985 233  6.1 5  4.6  76    0    0 287 -337  2
3834500 2624500  1 16 21   6.4  986 257  5.1 5  4.4  74    0    0 288 -335  2
3834500 2624500  1 16 22   5.9  986 236  4.8 4  4.4  73    0    0 282 -334  2
3834500 2624500  1 16 23   5.7  986 242  4.2 4  4.4  75    0    0 274 -333  2
3834500 2624500  1 16 24   5.3  987 233  5.1 4  4.5  78    0    0 274 -333  2
3834500 2624500  1 17  1   5.2  987 233  5.3 5  4.6  81    0    0 278 -332  2
3834500 2624500  1 17  2   5.3  987 222  3.9 5  4.6  81    0    0 283 -331  2
3834500 2624500  1 17  3   4.5  987 199  3.0 6  4.6  84    0    0 288 -331  2
3834500 2624500  1 17  4   4.1  987 218  3.9 4  4.6  86    0    0 278 -330  2
3834500 2624500  1 17  5   4.4  987 235  2.4 5  4.5  86    0    0 270 -329  2
3834500 2624500  1 17  6   4.5  987 239  2.9 5  4.5  83    0    0 276 -329  2
3834500 2624500  1 17  7   4.5  988 219  4.6 5  4.4  83    0    0 275 -327  2
3834500 2624500  1 17  8   4.5  989 229  4.1 6  4.4  82    0    0 280 -326  2
3834500 2624500  1 17  9   4.8  990 220  4.9 6  4.3  80    0    6 285 -324  2
3834500 2624500  1 17 10   4.9  990 216  5.3 7  4.3  79    6   54 292 -322  2
3834500 2624500  1 17 11   5.4  991 216  4.8 6  4.4  79   12   96 291 -324  2
3834500 2624500  1 17 12   6.6  991 222  5.4 5  4.5  76   17  127 279 -327  2
3834500 2624500  1 17 13   7.3  991 242  6.0 5  4.5  70   22  141 276 -331  2
3834500 2624500  1 17 14   7.1  991 236  3.9 6  4.4  68    5  106 284 -331  2
3834500 2624500  1 17 15   7.3  991 236  5.3 5  4.3  67   10   95 284 -331  2
3834500 2624500  1 17 16   6.1  991 223  4.0 5  4.3  69   19   66 277 -331  2
3834500 2624500  1 17 17   5.5  991 221  3.9 7  4.2  72    6   20 283 -329  2
3834500 2624500  1 17 18   5.2  991 220  3.6 7  4.1  72    0    0 289 -326  2
3834500 2624500  1 17 19   4.5  992 230  3.6 6  4.1  75    0    0 280 -324  2
3834500 2624500  1 17 20   4.1  992 236  3.4 5  4.2  79    0    0 267 -323  2
3834500 2624500  1 17 21   4.4  993 246  2.9 5  4.2  80    0    0 262 -322  2
3834500 2624500  1 17 22   4.3  994 213  3.2 6  4.2  80    0    0 267 -320  2
3834500 2624500  1 17 23   4.3  995 203  2.5 6  4.2  80    0    0 272 -319  2
3834500 2624500  1 17 24   3.8  995 222  2.2 4  4.3  82    0    0 263 -319  2
3834500 2624500  1 18  1   4.0  996 154  1.7 6  4.2  83    0    0 263 -319  2
3834500 2624500  1 18  2   4.0  997 187  1.3 7  4.2  81    0    0 277 -319  2
3834500 2624500  1 18  3   4.2  998 162  1.2 7  4.2  82    0    0 281 -319  2
3834500 2624500  1 18  4   4.0  999  53  1.5 8  4.3  83    0    0 286 -319  2
3834500 2624500  1 18  5   3.9 1000  20  1.8 8  4.4  86    0    0 291 -319  2
3834500 2624500  1 18  6   3.7 1001 357  1.5 8  4.4  88    0    0 290 -319  2
3834500 2624500  1 18  7   3.9 1002  10  2.3 8  4.4  87    0    0 288 -318  2
3834500 2624500  1 18  8   4.1 1004  65  2.5 8  4.3  84    0    0 286 -317  2
3834500 2624500  1 18  9   4.4 1006  20  2.7 8  4.2  80    0    1 285 -316  2
3834500 2624500  1 18 10   4.2 1008   9  4.7 8  4.0  77    0   25 283 -317  2
3834500 2624500  1 18 11   4.0 1009 352  5.2 8  3.8  74    0   37 282 -318  2
3834500 2624500  1 18 12   4.5 1011  46  3.9 6  3.4  67    0   58 272 -319  2
3834500 2624500  1 18 13   4.6 1012 354  4.9 3  3.2  60   62  135 249 -321  2
3834500 2624500  1 18 14   5.1 1013 353  4.8 4  3.1  57   87  124 241 -325  2
3834500 2624500  1 18 15   4.8 1014 358  4.5 3  3.0  55  113   91 241 -328  2
3834500 2624500  1 18 16   4.3 1014 358  4.0 3  2.9  55   79   58 236 -328  2
3834500 2624500  1 18 17   3.1 1015 355  2.8 4  2.8  58   14   19 238 -326  2
3834500 2624500  1 18 18   1.3 1015 355  2.0 3  2.8  64    0    0 234 -324  2
3834500 2624500  1 18 19   0.2 1016 332  1.9 1  2.8  71    0    0 217 -322  2
3834500 2624500  1 18 20  -0.5 1017  15  1.3 2  2.8  75    0    0 211 -321  2
3834500 2624500  1 18 21  -0.6 1017 352  0.7 3  2.8  77    0    0 218 -320  2
3834500 2624500  1 18 22  -0.9 1018 354  0.5 5  2.8  79    0    0 229 -320  2
3834500 2624500  1 18 23  -1.2 1018  50  0.8 5  2.8  81    0    0 236 -319  2
3834500 2624500  1 18 24  -1.1 1018 233  1.2 5  2.9  82    0    0 237 -318  2
3834500 2624500  1 19  1  -1.2 1018 155  0.7 8  2.9  85    0    0 249 -317  2
3834500 2624500  1 19  2  -1.2 1017 241  2.0 7  3.0  86    0    0 259 -316  2
3834500 2624500  1 19  3  -0.5 1017 194  2.9 7  3.0  84    0    0 257 -315  2
3834500 2624500  1 19  4  -0.5 1016 237  3.2 8  3.0  82    0    0 264 -314  2
3834500 2624500  1 19  5  -0.6 1015 214  3.3 8  3.0  81    0    0 271 -315  2
3834500 2624500  1 19  6  -0.6 1014 185  2.7 8  2.9  81    0    0 273 -316  2
3834500 2624500  1 19  7   0.3 1013 202  3.5 6  2.9  79    0    0 269 -316  2
3834500 2624500  1 19  8   0.4 1012 171  2.9 8  3.0  78    0    0 274 -316  2
3834500 2624500  1 19  9   0.1 1011 193  3.3 8  3.3  84    0    6 286 -316  2
3834500 2624500  1 19 10   0.3 1010 197  4.1 8  3.5  91    0   35 287 -317  2
3834500 2624500  1 19 11   0.5 1010 233  3.6 8  3.6  92    0   39 290 -318  2
3834500 2624500  1 19 12   0.6 1009 234  2.5 8  3.7  93    0   48 293 -319  2
3834500 2624500  1 19 13   0.7 1008 228  2.9 8  3.8  94    0   45 296 -319  2
3834500 2624500  1 19 14   1.0 1007 223  2.8 7  3.8  94    1   91 294 -319  2
